nivel_satisfacao,ultima_avaliacao,numero_projetos,media_horas_mensais,tempo_empresa,acidente_trabalho,saiu,promocao_ultimos_5anos,departamento,salario
0.77,0.62,5,229,4,0,0,0,tecnico,alto
0.38,0.72,6,228,6,0,1,0,produto,baixo
0.59,0.66,6,217,5,0,0,0,gerenciamento,medio
0.77,0.54,7,218,6,0,0,0,vendas,medio
0.78,0.66,7,179,2,0,0,0,financeiro,baixo
0.86,0.51,4,147,4,0,0,0,tecnico,baixo
0.09,0.53,7,258,4,0,1,0,produto,baixo
0.22,0.67,4,305,2,0,1,0,tecnico,baixo
0.86,0.7,3,174,4,0,0,0,tecnico,baixo
0.58,0.64,5,196,5,0,0,0,vendas,medio
0.95,0.61,3,197,5,0,0,0,gerenciamento,medio
0.79,0.75,3,209,3,1,0,0,RH,medio
0.77,0.65,4,142,3,0,0,0,vendas,baixo
0.8,0.68,3,190,6,0,0,0,gerenciamento,baixo
0.84,0.54,2,235,7,0,0,0,suporte,baixo
0.77,0.55,3,249,4,0,0,1,RH,baixo
0.9,0.47,5,215,3,0,0,0,vendas,alto
0.68,0.58,6,131,5,1,0,0,tecnico,baixo
0.19,0.78,3,264,6,0,1,0,TI,baixo
0.6,0.73,5,148,2,0,0,0,vendas,medio
0.87,0.78,4,197,3,0,0,0,suporte,medio
0.11,0.82,3,209,10,1,1,0,tecnico,alto
0.74,0.79,3,183,3,0,0,0,vendas,baixo
0.78,0.56,5,140,6,0,0,0,tecnico,baixo
0.69,0.73,3,163,4,0,0,0,gerenciamento,baixo
0.52,0.47,3,188,4,0,0,0,tecnico,baixo
0.17,0.65,4,230,2,0,1,0,vendas,medio
0.69,0.61,3,232,2,0,0,0,suporte,medio
0.57,0.65,2,218,3,0,0,0,TI,medio
0.78,0.73,3,141,2,0,0,0,produto,baixo
0.71,0.58,3,257,5,0,0,0,marketing,baixo
0.11,0.68,3,246,5,0,1,0,vendas,medio
0.18,0.69,4,278,5,0,1,0,tecnico,baixo
0.75,0.81,3,161,3,0,0,0,marketing,alto
0.61,0.74,4,121,6,0,0,0,financeiro,medio
0.91,0.8,3,161,6,0,0,0,suporte,alto
0.7,0.63,3,161,2,0,0,0,vendas,medio
0.49,0.78,4,185,3,0,0,0,tecnico,baixo
0.46,0.72,6,172,4,0,0,0,vendas,medio
0.8,0.59,4,176,5,0,0,0,produto,baixo
0.22,0.71,3,228,3,1,1,0,vendas,baixo
0.77,0.76,6,221,7,0,0,0,vendas,baixo
0.81,0.67,5,154,2,1,0,0,tecnico,baixo
0.74,0.69,3,219,2,0,0,0,suporte,baixo
0.38,0.49,2,293,4,0,1,0,tecnico,baixo
0.24,0.75,5,266,5,0,1,0,suporte,medio
0.8,0.73,4,201,2,0,0,0,produto,alto
0.5,0.72,2,148,4,0,0,0,tecnico,medio
0.19,0.57,5,289,5,0,1,0,suporte,baixo
0.87,0.47,3,158,3,0,0,0,tecnico,baixo
0.37,0.76,4,197,3,0,0,0,tecnico,baixo
0.39,0.55,2,235,5,0,1,0,TI,medio
0.14,0.51,5,262,5,0,1,0,suporte,medio
0.65,0.71,3,207,3,1,0,1,produto,baixo
0.64,0.79,3,200,3,0,0,0,suporte,medio
0.82,0.54,3,247,3,0,0,0,marketing,medio
0.72,0.63,4,181,4,0,0,0,tecnico,baixo
0.19,0.72,5,264,5,0,1,0,suporte,baixo
0.81,0.75,3,222,2,0,0,0,TI,medio
0.13,0.83,2,226,2,0,1,0,vendas,medio
0.69,0.58,5,167,3,0,0,0,tecnico,baixo
0.61,0.6,7,268,3,0,0,0,TI,baixo
0.69,0.69,3,161,4,0,0,0,vendas,medio
0.11,0.41,4,226,4,0,1,0,tecnico,baixo
0.93,0.76,5,239,3,0,0,0,suporte,medio
0.54,0.66,2,253,10,0,0,0,gerenciamento,baixo
0.78,0.7,3,218,2,0,0,0,financeiro,baixo
0.71,0.67,3,206,4,0,0,0,tecnico,baixo
0.76,0.73,3,197,2,0,0,0,suporte,alto
0.5,0.79,4,264,5,0,0,0,vendas,medio
0.88,0.76,4,172,6,1,0,1,vendas,medio
0.75,0.65,5,194,5,0,0,0,marketing,baixo
0.7,0.7,5,230,2,0,0,0,vendas,medio
0.78,0.58,4,249,2,1,0,0,vendas,medio
0.9,0.7,3,182,5,0,0,0,administrativo,baixo
0.57,0.61,4,165,3,0,0,0,RH,alto
0.81,0.61,3,154,4,0,0,0,marketing,medio
0.35,0.55,4,224,6,0,1,0,financeiro,alto
0.55,0.68,3,172,4,0,0,0,produto,medio
0.75,0.54,4,216,4,0,0,0,vendas,medio
0.74,0.54,7,131,6,0,0,0,suporte,alto
0.62,0.72,4,310,4,0,1,0,tecnico,baixo
0.75,0.66,3,155,5,0,0,0,tecnico,medio
0.63,0.63,3,216,3,0,0,0,RH,baixo
0.66,0.78,5,227,8,0,0,0,suporte,medio
0.54,0.59,3,215,4,0,0,0,vendas,medio
0.27,0.52,4,200,3,0,1,0,vendas,medio
0.09,0.7,4,284,4,0,1,0,vendas,medio
0.77,0.73,4,215,3,0,0,0,financeiro,baixo
0.19,0.67,4,236,2,0,1,0,TI,medio
0.57,0.62,2,205,3,1,0,0,suporte,baixo
0.66,0.74,4,284,2,0,0,0,suporte,baixo
0.69,0.5,4,206,5,0,0,0,TI,medio
0.78,0.8,3,293,2,0,0,0,marketing,medio
0.59,0.56,2,178,2,1,0,0,suporte,baixo
0.91,0.68,7,203,6,0,0,0,administrativo,baixo
0.77,0.58,4,220,6,0,0,0,gerenciamento,baixo
0.11,0.86,4,221,5,0,1,0,gerenciamento,medio
0.39,0.55,2,187,3,0,1,0,TI,medio
0.78,0.64,3,256,5,0,0,0,administrativo,baixo
0.67,0.68,3,227,7,0,0,0,tecnico,medio
0.11,0.83,6,297,4,1,1,0,financeiro,baixo
0.25,0.57,2,256,4,0,1,0,administrativo,medio
0.72,0.49,4,260,3,0,0,0,financeiro,baixo
0.69,0.52,4,240,4,0,0,0,RH,alto
0.54,0.67,5,215,4,0,0,0,tecnico,baixo
0.87,0.61,3,234,4,0,0,0,vendas,medio
0.15,0.56,7,261,3,0,1,0,tecnico,medio
0.82,0.48,5,148,5,0,0,0,marketing,baixo
0.18,0.68,3,268,3,0,1,0,vendas,baixo
0.81,0.65,6,192,3,1,0,0,suporte,baixo
0.15,0.54,5,291,5,0,1,0,suporte,medio
0.83,0.62,5,163,4,0,0,0,suporte,baixo
0.62,0.64,4,173,4,0,0,0,administrativo,medio
0.56,0.48,5,235,3,0,0,0,TI,medio
0.6,0.8,3,155,7,0,0,0,marketing,baixo
0.81,0.58,3,155,4,0,0,0,suporte,baixo
0.8,0.61,6,186,6,0,0,0,RH,medio
0.67,0.69,3,160,3,0,0,0,vendas,baixo
0.6,0.59,4,192,3,0,0,0,vendas,baixo
0.39,0.6,3,251,4,0,1,0,administrativo,medio
0.84,0.71,4,194,5,0,0,0,produto,baixo
0.5,0.56,2,246,3,0,0,0,TI,baixo
0.46,0.63,6,310,2,0,1,0,suporte,baixo
0.74,0.66,6,188,4,0,0,0,tecnico,alto
0.28,0.53,3,211,4,0,1,0,suporte,baixo
0.7,0.7,3,145,5,1,0,0,vendas,alto
0.59,0.74,5,303,7,0,0,0,tecnico,baixo
0.91,0.58,3,226,2,0,0,0,tecnico,baixo
0.76,0.5,4,144,5,1,0,0,suporte,medio
0.67,0.62,4,190,4,1,0,0,TI,baixo
0.71,0.72,3,247,3,1,0,0,gerenciamento,baixo
0.85,0.74,4,228,3,0,0,0,TI,baixo
0.83,0.63,6,137,7,0,0,0,financeiro,alto
0.75,0.62,4,138,2,0,0,0,suporte,baixo
0.85,0.75,4,175,5,0,0,0,TI,medio
0.73,0.71,4,154,5,0,0,0,vendas,medio
0.62,0.51,4,254,2,0,0,0,vendas,baixo
0.88,0.52,4,220,4,0,0,0,suporte,baixo
0.87,0.57,5,171,5,0,0,0,tecnico,alto
0.79,0.66,4,227,5,1,0,0,marketing,medio
0.89,0.69,3,149,3,0,0,0,suporte,medio
0.65,0.57,4,188,4,1,0,0,financeiro,baixo
0.57,0.63,7,214,3,1,0,0,gerenciamento,baixo
0.69,0.76,3,227,6,0,0,0,vendas,medio
0.85,0.53,6,188,4,0,0,0,tecnico,medio
0.65,0.56,5,262,3,0,0,0,TI,medio
0.93,0.66,3,215,5,0,0,0,tecnico,baixo
0.87,0.83,4,143,3,0,0,0,vendas,alto
0.45,0.81,3,131,5,0,0,0,RH,baixo
0.19,0.61,5,310,4,0,1,0,gerenciamento,baixo
0.69,0.61,4,183,6,0,0,0,marketing,medio
0.65,0.64,3,176,5,0,0,0,suporte,medio
0.88,0.72,3,218,5,0,0,0,tecnico,baixo
0.81,0.47,4,220,6,0,0,0,suporte,medio
0.48,0.54,6,237,2,1,1,0,suporte,baixo
0.76,0.81,4,157,7,0,0,0,suporte,baixo
0.31,0.83,6,251,2,1,1,0,vendas,medio
0.78,0.57,3,152,4,0,0,0,financeiro,baixo
0.8,0.69,5,218,2,0,0,0,marketing,baixo
0.94,0.73,4,208,3,0,0,0,TI,baixo
0.65,0.63,5,261,5,0,0,0,administrativo,baixo
0.87,0.58,3,234,5,0,0,0,tecnico,baixo
0.85,0.56,3,194,3,0,0,0,vendas,medio
0.71,0.73,5,194,2,0,0,0,RH,medio
0.13,0.68,2,277,6,0,1,0,gerenciamento,baixo
0.81,0.79,4,144,7,0,0,0,suporte,medio
0.53,0.49,3,125,8,0,0,0,vendas,medio
0.84,0.57,3,201,6,0,0,0,marketing,medio
0.7,0.73,6,227,3,0,0,0,vendas,baixo
0.8,0.79,3,122,3,0,0,0,suporte,baixo
0.53,0.72,4,226,5,0,0,0,vendas,medio
0.74,0.63,4,217,4,1,0,0,administrativo,baixo
0.64,0.49,3,208,4,1,0,0,tecnico,baixo
0.82,0.61,3,154,5,0,0,0,financeiro,medio
0.49,0.72,3,254,4,0,0,0,tecnico,baixo
0.43,0.72,3,265,7,0,1,0,tecnico,alto
0.54,0.68,5,167,8,0,0,0,administrativo,medio
0.85,0.64,3,174,2,0,0,0,vendas,medio
0.85,0.48,4,209,4,0,0,0,suporte,medio
0.1,0.67,5,224,4,0,1,0,tecnico,baixo
0.79,0.67,3,125,3,0,0,0,marketing,medio
0.62,0.74,3,246,8,0,0,1,vendas,medio
0.94,0.49,4,190,4,1,0,0,tecnico,baixo
0.89,0.75,5,261,5,1,0,0,produto,alto
0.29,0.6,2,247,2,0,1,0,tecnico,medio
0.82,0.75,3,185,2,0,0,0,vendas,alto
0.43,0.48,4,260,3,0,1,0,produto,medio
0.86,0.7,3,161,3,1,0,0,suporte,baixo
0.77,0.73,4,169,3,0,0,0,vendas,baixo
0.46,0.66,2,273,3,0,1,0,TI,baixo
0.9,0.57,5,214,5,1,0,0,administrativo,baixo
0.76,0.67,2,243,3,0,0,0,vendas,baixo
0.6,0.57,3,158,4,0,0,0,suporte,medio
0.64,0.66,5,185,3,0,0,0,produto,medio
0.77,0.65,3,200,4,0,0,0,vendas,baixo
0.26,0.53,2,307,3,0,1,0,vendas,medio
0.29,0.66,2,210,4,0,1,0,suporte,baixo
0.8,0.61,3,248,8,0,0,0,marketing,medio
0.8,0.52,4,230,3,0,0,0,vendas,alto
0.65,0.81,3,196,5,1,0,0,RH,medio
0.63,0.69,5,244,3,0,0,0,TI,baixo
0.81,0.56,3,218,8,0,0,0,tecnico,baixo
0.83,0.78,4,189,5,1,0,0,suporte,medio
0.72,0.57,4,168,3,0,0,0,gerenciamento,medio
0.74,0.61,4,146,6,1,0,0,vendas,alto
0.75,0.55,2,172,4,0,0,0,suporte,baixo
0.74,0.58,3,193,7,0,0,0,TI,baixo
0.13,0.66,2,267,5,0,1,0,vendas,baixo
0.73,0.6,4,204,2,0,0,0,vendas,medio
0.72,0.75,3,243,6,0,0,1,vendas,medio
0.74,0.8,3,138,6,1,0,0,tecnico,baixo
0.61,0.64,2,144,4,0,0,0,vendas,baixo
0.74,0.57,3,228,5,0,0,0,marketing,medio
0.71,0.66,4,162,3,0,0,0,gerenciamento,alto
0.21,0.54,5,288,4,0,1,0,vendas,baixo
0.68,0.59,3,185,5,0,0,0,tecnico,baixo
0.6,0.64,5,261,3,0,0,0,vendas,medio
0.81,0.61,5,175,4,1,0,0,vendas,baixo
0.09,0.71,5,169,2,0,1,0,tecnico,medio
0.46,0.54,2,233,5,0,1,0,tecnico,baixo
0.09,0.82,6,240,4,0,1,0,administrativo,medio
0.64,0.73,4,168,3,0,0,0,tecnico,medio
0.21,0.8,5,274,5,0,1,0,suporte,baixo
0.67,0.57,2,132,6,0,0,0,vendas,medio
0.73,0.69,4,188,2,0,0,0,vendas,alto
0.19,0.57,4,255,3,0,1,0,financeiro,baixo
0.14,0.79,3,246,5,0,1,0,vendas,baixo
0.84,0.65,3,158,2,0,0,0,gerenciamento,medio
0.44,0.52,3,213,5,0,0,0,vendas,medio
0.83,0.72,4,189,7,0,0,0,suporte,baixo
0.81,0.71,3,218,3,1,0,0,gerenciamento,baixo
0.84,0.65,4,188,5,0,0,0,vendas,medio
0.19,0.64,4,204,6,0,1,0,tecnico,baixo
0.8,0.66,4,169,4,0,0,0,marketing,medio
0.27,0.65,5,247,7,0,1,0,vendas,medio
0.09,0.79,2,236,5,0,1,0,TI,medio
0.85,0.64,4,183,5,1,0,0,vendas,medio
0.33,0.67,4,202,2,0,1,0,vendas,medio
0.92,0.63,3,244,6,0,0,0,vendas,medio
0.89,0.77,4,254,6,0,0,0,administrativo,baixo
0.88,0.62,4,224,4,0,0,0,vendas,medio
0.69,0.57,5,172,2,0,0,0,vendas,medio
0.51,0.65,3,224,5,0,1,0,suporte,medio
0.19,0.63,4,290,4,0,1,0,tecnico,medio
0.84,0.82,2,203,4,1,0,0,tecnico,medio
0.22,0.73,2,129,3,0,1,0,vendas,baixo
0.92,0.6,3,191,5,0,0,0,produto,medio
0.17,0.69,7,265,3,0,1,0,suporte,baixo
0.85,0.64,7,173,4,0,0,0,tecnico,alto
0.69,0.65,3,185,8,0,0,0,vendas,baixo
0.85,0.66,4,209,2,0,0,0,suporte,baixo
0.6,0.68,2,195,6,1,0,0,marketing,medio
0.92,0.57,4,206,5,0,0,0,tecnico,medio
0.14,0.6,2,310,2,0,1,0,vendas,medio
0.88,0.59,4,181,6,1,0,0,vendas,baixo
0.28,0.65,4,302,4,0,1,0,TI,medio
0.78,0.56,6,186,5,1,0,0,gerenciamento,medio
0.65,0.62,4,183,3,0,0,0,vendas,baixo
0.9,0.7,5,187,3,1,0,0,tecnico,medio
0.66,0.71,3,222,5,0,0,0,vendas,medio
0.88,0.58,4,230,5,0,0,0,tecnico,baixo
0.77,0.59,4,132,2,0,0,0,tecnico,medio
0.81,0.82,6,167,5,0,0,0,administrativo,medio
0.56,0.56,4,205,4,0,0,0,vendas,medio
0.14,0.52,3,310,3,0,1,0,marketing,baixo
0.95,0.73,2,199,4,0,0,0,tecnico,medio
0.81,0.78,3,227,3,1,0,0,RH,medio
0.84,0.64,3,193,3,0,0,0,suporte,baixo
0.17,0.68,3,297,8,0,1,0,vendas,baixo
0.26,0.77,4,189,4,1,1,0,administrativo,medio
0.91,0.57,3,202,2,0,0,0,vendas,medio
0.61,0.73,4,154,3,0,0,0,suporte,medio
0.8,0.59,4,164,2,0,0,0,financeiro,medio
0.92,0.69,3,212,4,1,0,0,vendas,medio
0.72,0.83,5,202,2,1,0,0,suporte,medio
0.36,0.7,5,309,2,0,1,0,RH,baixo
0.67,0.59,6,167,3,0,0,0,gerenciamento,baixo
0.75,0.52,2,214,5,1,0,0,produto,medio
0.18,0.77,4,265,6,0,1,0,tecnico,medio
0.62,0.81,7,257,3,0,0,0,produto,medio
0.59,0.68,4,186,3,0,0,0,produto,medio
0.88,0.66,4,223,5,1,0,0,produto,medio
0.63,0.68,3,224,3,0,0,0,RH,baixo
0.3,0.69,3,214,2,1,1,0,vendas,medio
0.82,0.6,3,224,3,0,0,0,vendas,baixo
0.66,0.57,6,216,5,0,0,0,TI,medio
0.56,0.73,4,201,2,0,0,1,administrativo,medio
0.2,0.69,5,272,5,0,1,0,suporte,medio
0.89,0.62,4,245,4,0,0,0,gerenciamento,baixo
0.85,0.51,4,228,5,1,0,0,administrativo,baixo
0.2,0.58,3,262,4,0,1,0,financeiro,baixo
0.8,0.67,3,159,2,0,0,0,administrativo,medio
0.9,0.75,2,239,8,0,0,0,financeiro,baixo
0.55,0.62,2,190,5,0,0,0,RH,baixo
0.86,0.55,4,186,5,0,0,0,produto,alto
0.88,0.72,3,178,6,0,0,0,vendas,medio
0.87,0.72,3,196,2,0,0,0,vendas,baixo
0.63,0.67,4,201,4,0,0,0,vendas,medio
0.48,0.65,3,174,4,0,0,0,vendas,medio
0.73,0.67,4,227,3,0,0,0,vendas,medio
0.49,0.5,2,226,3,0,0,0,administrativo,medio
0.74,0.66,7,96,4,0,0,0,TI,baixo
0.23,0.61,4,310,6,0,1,0,tecnico,baixo
0.5,0.77,4,144,5,0,0,0,marketing,baixo
0.23,0.69,3,223,3,0,1,0,suporte,baixo
0.77,0.66,5,194,3,0,0,0,vendas,medio
0.74,0.78,3,190,6,1,0,0,financeiro,baixo
0.79,0.65,4,184,4,0,0,0,tecnico,medio
0.18,0.62,5,277,5,1,1,0,produto,medio
0.1,0.59,5,270,2,0,1,0,tecnico,baixo
0.8,0.64,3,146,4,0,0,0,suporte,baixo
0.22,0.7,3,239,3,0,1,0,RH,baixo
0.83,0.55,4,199,3,0,0,0,vendas,baixo
0.81,0.62,3,192,2,0,0,0,gerenciamento,medio
0.16,0.6,3,149,5,0,1,0,vendas,medio
0.29,0.79,5,300,4,0,1,0,suporte,medio
0.18,0.65,6,302,3,0,1,0,administrativo,medio
0.91,0.53,3,257,2,0,0,0,administrativo,baixo
0.65,0.61,3,199,2,0,0,0,vendas,medio
0.78,0.54,3,230,2,0,0,0,vendas,medio
0.44,0.66,5,168,4,0,0,0,produto,baixo
0.54,0.7,2,236,4,0,1,0,vendas,medio
0.9,0.53,4,219,5,0,0,0,suporte,baixo
0.62,0.65,5,266,7,0,0,0,marketing,medio
0.91,0.55,3,207,3,0,0,0,suporte,medio
0.88,0.66,3,221,4,0,0,0,vendas,medio
0.77,0.62,3,139,4,0,0,1,suporte,medio
0.7,0.52,4,207,3,1,0,0,administrativo,alto
0.12,0.61,4,267,3,0,1,0,TI,medio
0.63,0.66,6,177,7,0,0,0,produto,medio
0.11,0.76,6,254,6,0,1,0,tecnico,baixo
0.72,0.58,3,216,4,0,0,0,vendas,baixo
0.68,0.7,4,171,5,0,0,0,vendas,medio
0.66,0.66,3,254,3,0,0,0,suporte,baixo
0.13,0.71,6,270,4,0,1,0,tecnico,baixo
0.74,0.67,3,226,6,0,0,0,suporte,baixo
0.59,0.56,2,191,2,0,0,0,produto,baixo
0.48,0.66,4,232,6,1,0,0,produto,baixo
0.88,0.65,5,157,3,0,0,1,vendas,baixo
0.17,0.87,4,282,4,0,1,0,marketing,baixo
0.11,0.67,3,308,5,0,1,0,TI,baixo
0.53,0.72,4,227,2,0,0,0,vendas,baixo
0.75,0.63,4,277,7,0,0,0,vendas,medio
0.19,0.79,7,168,2,0,1,0,TI,medio
0.81,0.6,4,221,3,0,0,0,tecnico,medio
0.58,0.58,5,214,6,0,0,0,vendas,medio
0.38,0.55,4,153,4,1,0,0,vendas,baixo
0.89,0.64,3,182,3,0,0,0,vendas,medio
0.73,0.48,4,237,4,0,0,0,gerenciamento,alto
0.15,0.66,7,232,4,0,1,0,produto,baixo
0.92,0.73,3,187,5,0,0,1,suporte,baixo
0.74,0.56,4,237,2,0,0,0,administrativo,medio
0.16,0.55,3,185,4,0,1,0,TI,baixo
0.92,0.65,3,210,4,0,0,0,produto,medio
0.69,0.7,3,184,2,0,0,0,tecnico,medio
0.76,0.76,3,174,4,0,0,0,suporte,baixo
0.73,0.62,3,156,5,0,0,0,vendas,baixo
0.16,0.49,3,219,3,0,1,0,tecnico,medio
0.92,0.7,4,202,3,0,0,0,vendas,baixo
0.8,0.6,5,185,5,0,0,0,vendas,medio
0.79,0.66,3,196,3,0,0,1,vendas,baixo
0.45,0.72,4,177,2,1,0,0,tecnico,alto
0.18,0.77,5,298,2,0,1,0,RH,baixo
0.84,0.63,4,200,2,0,0,0,tecnico,medio
0.92,0.7,3,217,4,0,0,0,RH,baixo
0.76,0.57,3,230,3,0,0,0,TI,baixo
0.7,0.71,4,218,4,1,0,0,suporte,medio
0.73,0.62,5,194,3,1,0,0,vendas,baixo
0.65,0.72,3,184,4,0,0,1,administrativo,baixo
0.52,0.68,4,165,3,0,0,0,vendas,baixo
0.63,0.62,3,215,5,0,0,0,TI,medio
0.11,0.58,5,280,2,0,1,0,TI,medio
0.88,0.59,5,176,5,0,0,0,tecnico,medio
0.81,0.7,4,178,5,0,0,0,vendas,baixo
0.25,0.57,2,223,3,0,1,0,tecnico,baixo
0.62,0.61,2,212,4,1,0,0,financeiro,baixo
0.13,0.6,5,254,4,0,1,0,RH,medio
0.17,0.91,3,220,3,0,1,0,administrativo,medio
0.64,0.63,4,187,3,1,0,0,tecnico,medio
0.68,0.66,4,167,4,0,0,0,tecnico,medio
0.83,0.69,2,196,2,0,0,0,vendas,medio
0.87,0.7,3,174,7,0,0,0,administrativo,baixo
0.76,0.74,5,248,2,0,0,0,tecnico,baixo
0.65,0.78,3,235,4,0,0,0,tecnico,baixo
0.81,0.59,5,168,6,0,0,0,administrativo,baixo
0.78,0.55,3,218,2,0,0,0,suporte,medio
0.85,0.64,3,242,10,0,0,0,suporte,medio
0.09,0.63,3,291,5,0,1,0,vendas,medio
0.95,0.55,4,183,6,0,0,0,suporte,baixo
0.79,0.71,3,237,7,1,0,0,administrativo,medio
0.56,0.75,3,209,3,0,0,0,suporte,baixo
0.13,0.78,3,229,4,0,1,0,vendas,baixo
0.3,0.56,2,277,4,0,1,0,vendas,alto
0.79,0.66,3,229,8,0,0,0,tecnico,baixo
0.23,0.77,3,253,5,0,1,0,suporte,baixo
0.71,0.78,4,200,2,0,0,1,vendas,medio
0.39,0.47,6,275,3,0,1,0,TI,medio
0.84,0.55,3,219,3,0,0,0,suporte,baixo
0.89,0.56,3,188,4,0,0,0,marketing,medio
0.92,0.72,2,189,4,0,0,0,vendas,medio
0.75,0.74,4,192,3,0,0,0,marketing,baixo
0.15,0.67,6,276,3,0,1,0,suporte,baixo
0.88,0.54,3,184,6,1,0,0,tecnico,medio
0.12,0.63,2,165,6,0,1,0,gerenciamento,baixo
0.67,0.6,6,202,3,0,0,0,vendas,baixo
0.7,0.61,3,249,8,1,0,0,suporte,medio
0.92,0.8,4,175,6,0,0,0,tecnico,medio
0.78,0.69,4,286,3,0,0,0,suporte,baixo
0.31,0.73,2,207,5,0,1,0,suporte,baixo
0.74,0.56,3,237,2,0,0,0,vendas,medio
0.82,0.64,3,185,6,0,0,0,TI,baixo
0.89,0.74,3,188,5,0,0,0,TI,medio
0.78,0.69,3,171,4,0,0,0,marketing,medio
0.4,0.66,4,258,4,0,1,0,vendas,baixo
0.89,0.66,3,244,5,0,0,0,tecnico,alto
0.18,0.72,5,279,4,0,1,0,TI,medio
0.9,0.57,3,225,6,0,0,0,vendas,baixo
0.68,0.65,4,257,3,0,0,0,TI,baixo
0.42,0.71,6,198,5,0,1,0,vendas,baixo
0.72,0.63,3,233,2,0,0,0,tecnico,baixo
0.76,0.71,4,275,4,0,0,0,RH,baixo
0.67,0.69,3,196,4,0,0,0,marketing,baixo
0.82,0.79,3,140,4,0,0,0,TI,baixo
0.21,0.73,5,232,4,0,1,0,financeiro,baixo
0.88,0.6,3,188,3,0,0,0,produto,baixo
0.09,0.52,5,243,3,0,1,0,suporte,baixo
0.65,0.68,5,179,7,0,0,0,gerenciamento,baixo
0.86,0.75,3,180,5,0,0,0,produto,baixo
0.5,0.8,4,211,4,1,0,0,suporte,alto
0.92,0.74,4,195,5,0,0,0,tecnico,baixo
0.26,0.7,7,200,3,0,1,0,financeiro,alto
0.67,0.81,4,196,8,1,0,0,tecnico,baixo
0.85,0.83,3,183,2,0,0,0,vendas,medio
0.25,0.47,2,254,2,0,1,0,vendas,baixo
0.14,0.49,3,295,3,0,1,0,vendas,medio
0.68,0.75,4,228,4,0,0,0,tecnico,baixo
0.44,0.53,5,257,3,0,1,0,RH,alto
0.76,0.59,2,148,5,0,0,0,TI,baixo
0.65,0.72,5,161,4,1,0,0,vendas,baixo
0.74,0.55,3,222,6,0,0,0,marketing,baixo
0.78,0.63,4,152,5,0,0,0,suporte,medio
0.8,0.61,3,131,8,1,0,0,suporte,alto
0.89,0.76,4,228,4,1,0,0,tecnico,baixo
0.68,0.82,3,257,7,0,0,0,financeiro,medio
0.2,0.56,4,190,5,0,1,0,tecnico,medio
0.15,0.77,7,231,4,0,1,0,vendas,medio
0.25,0.59,5,170,3,0,1,0,tecnico,medio
0.71,0.69,6,259,3,1,0,0,produto,baixo
0.91,0.62,3,211,4,0,0,0,TI,baixo
0.73,0.83,4,236,3,1,0,0,vendas,medio
0.53,0.75,7,175,4,1,0,0,vendas,baixo
0.72,0.67,4,235,4,0,0,0,TI,medio
0.91,0.49,2,194,5,0,0,0,TI,medio
0.73,0.85,5,184,6,0,0,0,tecnico,medio
0.91,0.64,4,181,4,0,0,0,RH,baixo
0.84,0.62,7,283,7,0,0,0,gerenciamento,baixo
0.82,0.86,4,210,6,1,0,0,vendas,baixo
0.46,0.7,3,193,2,0,0,0,suporte,alto
0.8,0.7,3,165,2,0,0,0,vendas,baixo
0.86,0.74,3,199,6,0,0,0,produto,baixo
0.84,0.7,4,206,4,0,0,0,tecnico,baixo
0.73,0.64,5,222,5,0,0,0,vendas,baixo
0.64,0.61,3,194,7,1,0,0,marketing,baixo
0.2,0.73,4,247,2,0,1,0,RH,baixo
0.41,0.83,4,251,4,0,1,0,vendas,baixo
0.79,0.65,4,242,10,0,0,0,vendas,alto
0.71,0.67,3,143,3,1,0,0,tecnico,medio
0.69,0.63,4,135,6,1,0,0,TI,medio
0.9,0.71,4,140,4,0,0,0,marketing,baixo
0.87,0.84,5,164,5,0,0,0,suporte,medio
0.73,0.77,3,153,6,0,0,0,suporte,medio
0.88,0.56,3,268,7,0,0,0,marketing,alto
0.17,0.62,3,310,5,0,1,0,suporte,baixo
0.14,0.56,4,173,6,0,1,0,TI,medio
0.88,0.69,4,228,7,0,0,0,suporte,baixo
0.64,0.77,4,205,2,0,0,1,financeiro,baixo
0.68,0.81,3,149,4,0,0,0,vendas,baixo
0.68,0.73,4,234,3,1,0,0,vendas,medio
0.59,0.58,7,268,6,0,1,0,vendas,medio
0.58,0.71,5,184,2,0,0,0,RH,baixo
0.88,0.71,3,194,6,0,0,0,tecnico,medio
0.28,0.69,3,299,3,0,1,0,tecnico,baixo
0.15,0.67,4,287,3,0,1,0,gerenciamento,baixo
0.21,0.65,3,238,3,0,1,0,administrativo,baixo
0.71,0.59,3,214,4,0,0,0,gerenciamento,medio
0.82,0.62,3,113,6,0,0,0,vendas,baixo
0.81,0.7,6,218,4,0,0,0,financeiro,baixo
0.78,0.7,4,169,5,0,0,0,tecnico,alto
0.3,0.65,3,241,4,0,1,0,vendas,medio
0.94,0.6,3,207,3,0,0,0,tecnico,baixo
0.25,0.55,5,264,3,0,1,0,suporte,medio
0.75,0.59,3,237,8,1,0,0,vendas,baixo
0.43,0.77,2,206,7,0,1,0,suporte,medio
0.81,0.71,5,250,6,0,0,0,RH,baixo
0.24,0.62,7,310,5,0,1,0,tecnico,baixo
0.94,0.69,3,219,4,0,0,0,tecnico,baixo
0.73,0.65,4,169,2,0,0,0,tecnico,baixo
0.41,0.74,4,209,3,0,1,0,administrativo,baixo
0.89,0.72,4,186,3,0,0,0,vendas,medio
0.78,0.61,3,191,2,0,0,0,tecnico,alto
